id,age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,class
15769,45, Local-gov,191776, Masters,14, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,0
16483,31, Private,152156, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States,0
13172,39, State-gov,114366, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,35, United-States,0
31038,33, Private,202642, Bachelors,13, Separated, Prof-specialty, Other-relative, Black, Female,0,0,40, Jamaica,0
21948,45, Private,178922, 9th,5, Never-married, Other-service, Not-in-family, White, Female,0,0,15, United-States,0
5764,54, Private,88278, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,50, United-States,1
30095,41, Private,168293, Masters,14, Divorced, Exec-managerial, Unmarried, White, Female,0,0,45, United-States,0
27657,48, others,61985, 9th,5, Separated, others, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, United-States,0
8450,52, Private,122109, HS-grad,9, Never-married, Prof-specialty, Unmarried, White, Female,0,323,40, United-States,0
433,30, Private,29662, Assoc-acdm,12, Married-civ-spouse, Other-service, Wife, White, Female,0,0,25, United-States,1
14117,41, Private,320984, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,65, United-States,1
353,46, Local-gov,329752, 11th,7, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,30, United-States,0
8365,34, Private,241360, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, others,0
604,35, Self-emp-not-inc,194404, Assoc-acdm,12, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States,0
19409,20, Private,164219, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,45, United-States,0
14411,20, Private,88126, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,9, England,0
31645,32, Self-emp-not-inc,112115, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,7688,0,40, United-States,1
23264,18, Private,249857, Some-college,10, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States,0
4275,44, Private,67671, Some-college,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,0
9322,26, Private,523067, Some-college,10, Never-married, Prof-specialty, Own-child, White, Male,0,0,3, El-Salvador,0
17037,37, Private,126675, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,0
4953,49, Private,142287, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,1902,50, United-States,1
21524,37, others,299090, HS-grad,9, Divorced, others, Not-in-family, White, Female,0,0,30, United-States,0
3571,58, Private,519006, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,52, United-States,0
8452,72, Private,195184, HS-grad,9, Widowed, Priv-house-serv, Unmarried, White, Female,0,0,12, Cuba,0
32364,45, Private,190482, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,76, United-States,0
6670,19, Private,27433, 11th,7, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States,0
17306,30, Private,75573, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,45, Germany,0
15984,54, Local-gov,279452, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States,0
7546,54, Private,169785, Some-college,10, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, Italy,0
9989,35, Private,186489, 9th,5, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,46, United-States,0
25260,46, Private,364548, Bachelors,13, Divorced, Sales, Not-in-family, White, Male,8614,0,40, United-States,1
24782,29, Local-gov,188909, Bachelors,13, Never-married, Prof-specialty, Own-child, Black, Female,0,0,42, United-States,0
31043,72, others,117017, HS-grad,9, Married-civ-spouse, others, Husband, White, Male,0,0,8, United-States,0
1039,34, others,164309, 11th,7, Married-civ-spouse, others, Wife, White, Female,0,0,8, United-States,0
24674,25, Private,113099, HS-grad,9, Separated, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States,0
31928,45, Private,44489, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States,0
11091,49, Private,102583, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1848,44, United-States,1
19764,22, others,228480, HS-grad,9, Married-civ-spouse, others, Own-child, White, Female,0,0,20, United-States,0
31665,41, Federal-gov,193882, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States,0
27430,34, Self-emp-not-inc,156809, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Male,0,1504,60, United-States,0
5331,53, Private,276515, Bachelors,13, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, Cuba,0
18441,23, Private,159709, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,0
17556,25, Private,137645, Bachelors,13, Never-married, Sales, Not-in-family, Black, Female,0,0,40, United-States,0
31883,27, Private,198286, Some-college,10, Never-married, Other-service, Not-in-family, White, Female,0,0,34, United-States,0
3958,42, Private,310632, Some-college,10, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States,1
27940,35, Private,148015, Bachelors,13, Never-married, Sales, Own-child, Black, Female,0,0,40, United-States,0
8482,26, Private,247025, HS-grad,9, Never-married, Protective-serv, Unmarried, White, Male,0,0,44, United-States,0
20076,43, Private,163455, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,1
540,44, Private,210525, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,0
16868,53, Private,178356, Assoc-acdm,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,2407,0,99, United-States,0
1749,45, Private,99179, 11th,7, Widowed, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,0
8781,55, Private,229029, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,48, United-States,1
14384,62, Self-emp-not-inc,71467, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,55, United-States,1
22298,17, Private,134480, 11th,7, Never-married, Priv-house-serv, Own-child, White, Female,0,0,25, United-States,0
31590,33, Private,117983, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,41, United-States,0
20206,45, Private,474617, HS-grad,9, Divorced, Sales, Unmarried, Black, Male,5455,0,40, United-States,0
6664,31, State-gov,181824, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,1902,35, United-States,1
19328,48, Private,34845, HS-grad,9, Divorced, Craft-repair, Other-relative, White, Male,0,0,40, United-States,0
29502,25, Local-gov,476599, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,0
26011,28, Private,109001, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,38, United-States,1
10157,24, Private,94395, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,0
28993,20, Private,115057, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,0
5923,42, Private,110028, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
21144,46, Private,306183, HS-grad,9, Never-married, Adm-clerical, Unmarried, White, Female,0,0,37, United-States,0
21934,65, Private,94552, Some-college,10, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0
19034,44, Private,118550, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0,0,33, United-States,0
16090,44, Private,240043, 10th,6, Married-spouse-absent, Adm-clerical, Unmarried, Black, Female,0,0,30, United-States,0
27187,17, Private,369909, 10th,6, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States,0
26925,27, Private,279608, 5th-6th,3, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Mexico,0
27747,72, Without-pay,121004, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,55, United-States,0
20465,39, Private,198654, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,2415,67, India,1
12093,24, others,151153, Some-college,10, Never-married, others, Not-in-family, Asian-Pac-Islander, Male,99999,0,50, South,1
4948,60, Federal-gov,21876, Some-college,10, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States,0
24491,48, Private,47686, 11th,7, Married-civ-spouse, Other-service, Wife, White, Female,0,0,40, United-States,0
30488,55, State-gov,181641, Some-college,10, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,37, United-States,0
25295,61, others,187636, Bachelors,13, Divorced, others, Unmarried, White, Female,0,0,40, United-States,0
11097,17, Private,232900, 11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,25, United-States,0
17592,55, Private,24694, Some-college,10, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,0
30232,34, Private,112212, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,1485,40, United-States,0
24696,46, Private,72896, 9th,5, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,43, United-States,0
13199,55, Private,105582, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,3103,0,40, United-States,1
4031,36, Private,183612, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,40, United-States,1
20721,22, Private,83315, HS-grad,9, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, United-States,0
23000,50, Private,217577, HS-grad,9, Widowed, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States,0
17859,28, Private,33798, 12th,8, Never-married, Transport-moving, Not-in-family, White, Male,0,0,50, United-States,0
29211,53, Local-gov,164300, Bachelors,13, Divorced, Adm-clerical, Unmarried, White, Female,0,0,38, Dominican-Republic,0
22494,49, Self-emp-not-inc,43479, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
10365,33, Self-emp-not-inc,295621, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,25, United-States,1
13413,25, Private,169100, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,0
9816,67, Private,222899, Assoc-voc,11, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States,0
21784,32, Private,248584, HS-grad,9, Never-married, Farming-fishing, Own-child, White, Male,0,0,40, United-States,0
14358,34, Private,66309, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States,0
15607,21, Private,195532, HS-grad,9, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,0
123,29, State-gov,267989, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,1
1405,24, Private,241523, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,45, United-States,1
18447,25, Private,122175, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States,0
28943,23, others,86337, Some-college,10, Never-married, others, Not-in-family, White, Female,0,0,15, United-States,0
18365,37, Private,196529, Some-college,10, Widowed, Other-service, Not-in-family, White, Female,2354,0,40, others,0
14458,25, Private,60358, Bachelors,13, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States,0
21601,24, Private,201680, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States,0
15342,31, Private,509364, 5th-6th,3, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,45, Mexico,0
26231,26, Private,29957, Masters,14, Never-married, Tech-support, Other-relative, White, Male,0,0,25, United-States,0
1768,71, Private,105200, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,6767,0,20, United-States,0
11809,45, Private,331643, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,1
18766,18, Private,36275, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,25, United-States,0
2322,22, Private,460835, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,55, United-States,0
28819,53, Private,126592, Some-college,10, Married-civ-spouse, Craft-repair, Husband, Black, Male,7688,0,40, United-States,1
1452,17, others,333100, 10th,6, Never-married, others, Own-child, White, Male,1055,0,30, United-States,0
13352,49, Private,188694, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States,1
24754,21, Self-emp-not-inc,25631, Some-college,10, Never-married, Farming-fishing, Own-child, White, Male,0,0,40, United-States,0
17187,58, Federal-gov,298643, HS-grad,9, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States,0
9942,27, Private,339956, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,60, United-States,0
10311,26, Private,104045, HS-grad,9, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States,0
25473,19, Self-emp-not-inc,137578, HS-grad,9, Never-married, Other-service, Own-child, White, Male,0,0,53, United-States,0
2255,26, Private,156976, Assoc-voc,11, Separated, Other-service, Not-in-family, Black, Male,0,0,40, United-States,0
2806,47, State-gov,188386, Masters,14, Separated, Prof-specialty, Not-in-family, White, Male,0,0,38, United-States,0
2681,55, Private,255364, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,0
6974,56, Private,198388, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0
15971,63, Self-emp-not-inc,179981, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States,1
18835,39, Private,224566, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States,1
3960,43, Private,174575, Some-college,10, Divorced, Prof-specialty, Unmarried, White, Male,0,0,45, United-States,0
3314,47, Private,161676, 11th,7, Never-married, Transport-moving, Not-in-family, Black, Male,0,0,40, United-States,0
16572,45, State-gov,36032, HS-grad,9, Divorced, Protective-serv, Unmarried, Black, Female,0,0,40, United-States,0
17779,23, Private,250743, Some-college,10, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States,0
20585,47, Private,217161, HS-grad,9, Divorced, Other-service, Not-in-family, Black, Female,0,0,14, United-States,0
31124,63, Private,163708, 9th,5, Widowed, Other-service, Not-in-family, White, Female,0,0,20, United-States,0
13466,42, Self-emp-not-inc,24763, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,40, United-States,1
32222,50, Private,177896, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,1
12462,44, Self-emp-not-inc,155930, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States,0
6700,57, Private,375868, Masters,14, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,0
28245,44, Private,116358, Bachelors,13, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, United-States,1
10063,50, Private,237729, HS-grad,9, Widowed, Sales, Not-in-family, White, Female,0,2444,72, United-States,1
15297,42, Self-emp-not-inc,119207, HS-grad,9, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,48, United-States,0
20831,37, Private,359131, HS-grad,9, Divorced, Craft-repair, Unmarried, White, Female,0,0,48, United-States,0
6077,42, Private,180032, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,0
19398,34, Private,118551, Bachelors,13, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, United-States,0
